checked,result_type,id,citation_id,site_id,treatment_id,sitename,city,lat,lon,scientificname,commonname,genus,species_id,cultivar_id,author,citation_year,treatment,date,time,raw_date,month,year,dateloc,trait,trait_description,mean,units,n,statname,stat,notes,access_level,cultivar,entity,method_name
1,yields,16490,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,1,Mg/ha/yr,4,SE,0.2,,4,Cave-In-Rock,NA,NA
1,yields,16496,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Oct 31, 2011 (America/Chicago)",[time unspecified for yields],2011-10-31T19:00:00.000-05:00,10,2011,5.5,Ayield,annual aboveground yield,9.3,Mg/ha/yr,4,SE,3.1,,4,Cave-In-Rock,NA,NA
1,yields,16485,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,0.2,Mg/ha/yr,4,SE,NA,,4,Cave-In-Rock,NA,NA
1,yields,16491,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,5.2,Mg/ha/yr,4,SE,0.6,,4,Cave-In-Rock,NA,NA
1,yields,16484,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,0.2,Mg/ha/yr,4,SE,NA,,4,Cave-In-Rock,NA,NA
1,yields,16486,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,0.3,Mg/ha/yr,4,SE,0.1,,4,Cave-In-Rock,NA,NA
1,yields,16495,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Oct 31, 2011 (America/Chicago)",[time unspecified for yields],2011-10-31T19:00:00.000-05:00,10,2011,5.5,Ayield,annual aboveground yield,8.3,Mg/ha/yr,4,SE,1.9,,4,Cave-In-Rock,NA,NA
1,yields,16497,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Oct 31, 2011 (America/Chicago)",[time unspecified for yields],2011-10-31T19:00:00.000-05:00,10,2011,5.5,Ayield,annual aboveground yield,13,Mg/ha/yr,4,SE,1.9,,4,Cave-In-Rock,NA,NA
1,yields,16498,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,15,Mg/ha/yr,4,SE,9.5,,4,Cave-In-Rock,NA,NA
1,yields,16493,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,7.4,Mg/ha/yr,4,SE,1.6,,4,Cave-In-Rock,NA,NA
1,yields,16494,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,8,Mg/ha/yr,4,SE,0.8,,4,Cave-In-Rock,NA,NA
1,yields,16487,692,783,2235,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.2,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,0.3,Mg/ha/yr,4,SE,NA,,4,Cave-In-Rock,NA,NA
1,yields,16836,692,1016,2258,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Orr 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,6.3,Mg/ha/yr,4,SE,1.8,,4,Cave-In-Rock,NA,NA
1,yields,16837,692,1016,2259,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Orr 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,5,Mg/ha/yr,4,SE,NA,,4,Cave-In-Rock,NA,NA
1,yields,16819,692,1016,2257,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Orr 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,13,Mg/ha/yr,4,SE,2.6,,4,Cave-In-Rock,NA,NA
1,yields,16820,692,1016,2258,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Orr 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,14,Mg/ha/yr,4,SE,1.3,,4,Cave-In-Rock,NA,NA
1,yields,16821,692,1016,2259,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Orr 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,14,Mg/ha/yr,4,SE,2.5,,4,Cave-In-Rock,NA,NA
1,yields,16822,692,1016,2260,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Orr 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,17,Mg/ha/yr,4,SE,1.2,,4,Cave-In-Rock,NA,NA
1,yields,16827,692,1016,2257,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Orr 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,9.7,Mg/ha/yr,4,SE,1.2,,4,Cave-In-Rock,NA,NA
1,yields,16828,692,1016,2258,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Orr 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,9.2,Mg/ha/yr,4,SE,1.4,,4,Cave-In-Rock,NA,NA
1,yields,16829,692,1016,2259,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Orr 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,8.9,Mg/ha/yr,4,SE,1.4,,4,Cave-In-Rock,NA,NA
1,yields,16830,692,1016,2260,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Orr 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,11,Mg/ha/yr,4,SE,1.5,,4,Cave-In-Rock,NA,NA
1,yields,16835,692,1016,2257,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Orr 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,8.2,Mg/ha/yr,4,SE,1.5,,4,Cave-In-Rock,NA,NA
1,yields,16838,692,1016,2260,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Orr 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,6.1,Mg/ha/yr,4,SE,0.5,,4,Cave-In-Rock,NA,NA
1,yields,16797,692,1017,2263,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Havana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,16,Mg/ha/yr,4,SE,5.2,,4,Cave-In-Rock,NA,NA
1,yields,16798,692,1017,2264,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Havana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,16,Mg/ha/yr,4,SE,1.4,,4,Cave-In-Rock,NA,NA
1,yields,16803,692,1017,2261,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Havana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,6.1,Mg/ha/yr,4,SE,0.79,,4,Cave-In-Rock,NA,NA
1,yields,16804,692,1017,2262,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Havana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,7.6,Mg/ha/yr,4,SE,2.2,,4,Cave-In-Rock,NA,NA
1,yields,16805,692,1017,2263,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Havana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,5,Mg/ha/yr,4,SE,0.5,,4,Cave-In-Rock,NA,NA
1,yields,16806,692,1017,2264,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Havana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,7.6,Mg/ha/yr,4,SE,1.2,,4,Cave-In-Rock,NA,NA
1,yields,16811,692,1017,2261,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Havana 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,8.4,Mg/ha/yr,4,SE,2.5,,4,Cave-In-Rock,NA,NA
1,yields,16812,692,1017,2262,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Havana 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,8.4,Mg/ha/yr,4,SE,2,,4,Cave-In-Rock,NA,NA
1,yields,16813,692,1017,2263,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Havana 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,7.1,Mg/ha/yr,4,SE,1.4,,4,Cave-In-Rock,NA,NA
1,yields,16814,692,1017,2264,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Havana 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,5.3,Mg/ha/yr,4,SE,1.8,,4,Cave-In-Rock,NA,NA
1,yields,16796,692,1017,2262,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Havana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,17,Mg/ha/yr,4,SE,3.8,,4,Cave-In-Rock,NA,NA
1,yields,16795,692,1017,2261,Central Illinois Irrigated Growers Association,Havana,40.3,-89.94,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Havana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,16,Mg/ha/yr,4,SE,2.5,,4,Cave-In-Rock,NA,NA
1,yields,16790,692,1018,2256,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,12,Mg/ha/yr,4,SE,2,,4,Cave-In-Rock,NA,NA
1,yields,16789,692,1018,2255,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,9.2,Mg/ha/yr,4,SE,3,,4,Cave-In-Rock,NA,NA
1,yields,16788,692,1018,2254,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,10,Mg/ha/yr,4,SE,2.4,,4,Cave-In-Rock,NA,NA
1,yields,16787,692,1018,2253,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Fairfield 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,5.6,Mg/ha/yr,4,SE,0.7,,4,Cave-In-Rock,NA,NA
1,yields,16782,692,1018,2256,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Fairfield 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,7.9,Mg/ha/yr,4,SE,0.91,,4,Cave-In-Rock,NA,NA
1,yields,16781,692,1018,2255,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Fairfield 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,11,Mg/ha/yr,4,SE,1.3,,4,Cave-In-Rock,NA,NA
1,yields,16780,692,1018,2254,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Fairfield 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,7.9,Mg/ha/yr,4,SE,1.3,,4,Cave-In-Rock,NA,NA
1,yields,16779,692,1018,2253,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Fairfield 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,12,Mg/ha/yr,4,SE,2.5,,4,Cave-In-Rock,NA,NA
1,yields,16774,692,1018,2256,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,22,Mg/ha/yr,4,SE,1.6,,4,Cave-In-Rock,NA,NA
1,yields,16773,692,1018,2255,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,16,Mg/ha/yr,4,SE,3.1,,4,Cave-In-Rock,NA,NA
1,yields,16772,692,1018,2254,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,20,Mg/ha/yr,4,SE,4.5,,4,Cave-In-Rock,NA,NA
1,yields,16771,692,1018,2253,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Fairfield 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,17,Mg/ha/yr,4,SE,3.1,,4,Cave-In-Rock,NA,NA
1,yields,16699,692,1020,2226,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Brownstown 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,7.4,Mg/ha/yr,4,SE,0.86,,4,Cave-In-Rock,NA,NA
1,yields,16694,692,1020,2229,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Brownstown 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,8.2,Mg/ha/yr,4,SE,1.3,,4,Cave-In-Rock,NA,NA
1,yields,16702,692,1020,2229,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,6.1,Mg/ha/yr,4,SE,1.3,,4,Cave-In-Rock,NA,NA
1,yields,16701,692,1020,2228,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,9.5,Mg/ha/yr,4,SE,1.5,,4,Cave-In-Rock,NA,NA
1,yields,16686,692,1020,2229,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,202 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,21,Mg/ha/yr,4,SE,2.4,,4,Cave-In-Rock,NA,NA
1,yields,16691,692,1020,2226,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Brownstown 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,8.4,Mg/ha/yr,4,SE,1.8,,4,Cave-In-Rock,NA,NA
1,yields,16692,692,1020,2227,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Brownstown 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,9.2,Mg/ha/yr,4,SE,0.66,,4,Cave-In-Rock,NA,NA
1,yields,16693,692,1020,2228,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Brownstown 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],2009-10-24T19:00:00.000-05:00,10,2009,5.5,Ayield,annual aboveground yield,8.4,Mg/ha/yr,4,SE,1.5,,4,Cave-In-Rock,NA,NA
1,yields,16700,692,1020,2227,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],2010-11-09T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,7.9,Mg/ha/yr,4,SE,2.9,,4,Cave-In-Rock,NA,NA
1,yields,16685,692,1020,2228,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,134 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,14,Mg/ha/yr,4,SE,1.3,,4,Cave-In-Rock,NA,NA
1,yields,16684,692,1020,2227,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,67 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,13,Mg/ha/yr,4,SE,2.4,,4,Cave-In-Rock,NA,NA
1,yields,16683,692,1020,2226,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,938,10,Arundale,2012,Control Brownstown 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],2008-11-29T18:00:00.000-06:00,11,2008,5.5,Ayield,annual aboveground yield,15,Mg/ha/yr,4,SE,2.4,,4,Cave-In-Rock,NA,NA
1,yields,16461,692,1047,2240,Southeast Georgia Research and Education Center,Midville,32.88,-82.21,Panicum virgatum,switchgrass,Panicum,938,469,Arundale,2012,Observational Georgia Panicum virgatum,"Week of Nov 8, 2010 (America/New_York)",[time unspecified for yields],2010-11-08T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,0.05,Mg/ha/yr,4,SE,0.05,,4,Ceres 1102,NA,NA
1,yields,16463,692,1047,2240,Southeast Georgia Research and Education Center,Midville,32.88,-82.21,Panicum virgatum,switchgrass,Panicum,938,469,Arundale,2012,Observational Georgia Panicum virgatum,"Week of Nov 8, 2010 (America/New_York)",[time unspecified for yields],2010-11-08T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,9.5,Mg/ha/yr,4,SE,2.8,,4,Ceres 1102,NA,NA
1,yields,16464,692,1047,2240,Southeast Georgia Research and Education Center,Midville,32.88,-82.21,Panicum virgatum,switchgrass,Panicum,938,469,Arundale,2012,Observational Georgia Panicum virgatum,"Week of Nov 8, 2010 (America/New_York)",[time unspecified for yields],2010-11-08T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,12,Mg/ha/yr,4,SE,2.2,,4,Ceres 1102,NA,NA
1,yields,16465,692,1047,2240,Southeast Georgia Research and Education Center,Midville,32.88,-82.21,Panicum virgatum,switchgrass,Panicum,938,469,Arundale,2012,Observational Georgia Panicum virgatum,"Week of Nov 8, 2010 (America/New_York)",[time unspecified for yields],2010-11-08T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,12,Mg/ha/yr,4,SE,1.7,,4,Ceres 1102,NA,NA
1,yields,16466,692,1047,2240,Southeast Georgia Research and Education Center,Midville,32.88,-82.21,Panicum virgatum,switchgrass,Panicum,938,469,Arundale,2012,Observational Georgia Panicum virgatum,"Week of Nov 8, 2010 (America/New_York)",[time unspecified for yields],2010-11-08T18:00:00.000-06:00,11,2010,5.5,Ayield,annual aboveground yield,13,Mg/ha/yr,4,SE,0.42,,4,Ceres 1102,NA,NA
